u.userId,u.profileName,cnt
A32P87BK9NGI2Q,"S. Mudgway ""Sazabi""",4
A2TGHHNZ87GRAB,JPTangen,4
A2N6USFSNTJL1K,Gift Card Recipient,4
A1WVYNWBDN8MY6,"LA Atlanta ""Potter person""",4
A17QH7INUNYD9J,Shannon Hill,4
A19PN3Y6GY75ZZ,"Alison Patterson ""Crazy Britgal.""",4
A3R75CZUGLQDRA,"Alfred W. Mc Intosh ""mcintoshja""",4
A2CH53DS1S97OV,Robert J. Curry,4
A3UUIP7VDOAK0B,"Kevin Huddleston ""drewsdad""",4
A2JUQKT9BWRKQW,Kimberly Young,4
A2TRA5IGBVLKCE,ravensgirl87,4
A240FGYQ5NV7GP,KersdAZ,4
A23P5LIW6PHCB3,Michael Abuja,4
A2U1T0WHMX241R,Kevin J. Pollack,4
A22F5PYR9SMMXY,"JBC ""optimal health seeker""",4
A10R2XMC0DD8F8,"J. A. Wheeler ""Not a critic""",4
A1PS4JTVJXZVZC,"Gideon David Moriconi ""Pothead""",4
A366KAXROKPT6Q,"Renato J. Pinto ""Rey-J""",4
A314HS7C4ZM52B,Sam,4
A18YBBU2PNSFQK,Mar,4
A291CDLYLS14YE,Enjoying life,4
A2DRIRE3UIRXMV,Mary Mancinelli,4
A2CED6NUNXEMG,Steven A. Poore,4
A30X750M8V1XXW,Scott,4
AKK0TJQ4AYOW7,"R. Cooper ""Rich""",4
A20QP9U524G4X9,Teddy West,4
A1KNBDVZ4WAWE9,Alphacatch,4
AL1MG5Y9MGI8I,S. Bodine,4
A1T0B0D7LLPHM8,"Klara Showman ""Effi""",4
A2OM3N5U2HKPQX,"Sam's mom ""sams mom""",4
A1JZ09SSNQ38D9,Vicki Foster,4
A1TUPUDXN5CUK3,MFer,4
A2JAS0XSPM1KVP,"T. Carolan ""carolan2005""",4
A375LLKDEG2MOE,"Peter M. Ross, Ph.D.",4
A3GBT329PJFJFS,Brian Keene,4
A28X5BW2QZNT1F,k,4
A2L8N7B9IZ0NKM,H. Bundick,4
A1TFEKAI2SC9BJ,K. DeGeest-Kelly,4
A2FLFFPAV48HKG,"Jo ""jojo""",4
A3GRKU7K56DZVD,Lindsey A.,4
A3AGO9739DPQFA,"A. White ""favre dollar footlong""",4
A1ZVX1O0W17YJV,Curtis L. Lipscomb,4
A3LVK7ZPLB2ZAK,Aranega Xavier,4
A1CTMUE8VVGE03,Jess,4
A1Z6IF202SHPTA,Kevin Mchenry,4
AMJI1TNMOOBU,"Sean Taylor ""S.Taylor""",4
AGZP8G6JTKQJC,Aban,4
A3JJXOGX5D5Q2Q,Steven J. Perkins,4
A1Z6CCK4H6OZ7B,Marc Tanchester,4
A1J75JJ0Q2OEJN,Raven A. Wind,4
ALC6LWQXBHIPG,"H. Crosland ""Dredded Panthyr""",4
A22XURCW8KPIQ2,"Steven ""The Res0und""",4
A629USMXP04Q4,"Aitch Stewart ""Dreamer""",4
AOBZYKTBEF7W2,Mary C. L. Overman,4
AQB6DI94RYJMN,Jeff Lyons,4
A2F66K4GZRI8BO,M. Ratts,4
AXXGGF40D257F,J. Kus,4
A2ZMYB3K5XYMPE,Teacher Bates,4
A15B8T3JL01YY3,Stephanie R. Marquardt,4
A14FT5WKSMIV0X,Photo Chic,4
A1X366H04R553F,Nirce Amaranta Gomez Hernandez,4
A3TVUDE350HL6J,Leslie A. Gregory,4
A29UTB8F4ZD08I,"C. Girard ""CJG""",4
A2LP96THPEOILX,Da' Melta',4
A2EPE25U1OAK7G,J. Austin,4
A3AK2FNJCJXIKP,"C. Jury ""Movie man 76""",4
A3HXOOFQFF0HND,jojo,4
AAA0JYZ1SVI6T,Dean R. Lowery,4
AWMOYGCZV4VZU,Katherine L. Leist,4
A3G4H5KDT2DMLI,"K.J.M. ""Ironman""",4
AJ14K88VNND50,"talocauz ""Bambi""",4
AZTWS19NH12Q,T. Sullivan,4
A2OZV1711CT5C0,Gordana Spiridonovic,4
A1MK7AG5WJQ2YU,"Craig Wisnom ""Metal Law""",4
A2SRI6GMS7MVPA,"Neighalee White ""N. White""",4
A3TCVUTLCBU2QD,Tara_M,4
A3BQSMLAL6CHLS,R. Beasley,4
A2EYV30OSSR0X7,"E. Ott ""lizizi""",4
A33YKVAFG38GT5,"TL ""TL""",4
AI0GXDPV2699Z,P. Allam,4
A3LWPSVV3NU31P,Lady Gemini,4
A1GMIEW225ZHTO,mikey z,4
A3UL9CZWNCLH3J,R. Lee,4
AY1QY2IBVM0K1,Debra L. Hurley,4
A2J6Y5JPQ0X0OJ,"open minded introvert ""poop""",4
A3FYKXT7MX286T,Donna,4
A3GNQUS6JL0RZR,"Sharon D. Stanford ""Sharon Stanford""",4
AYOCGFQSR2C7,Paulette Moyer,4
A268GBIROYCBFS,Bri,4
ASDK6BAVBGJIG,KIMMIE,4
A2H0N235ZWA1QW,felmco,4
A2YYR4GYARPHEY,Ryan Austin,4
A1VJXCAHHUNOH7,Christopher R. Jones,4
A2XJFY4UP0MI4Q,Eric Plasencia Urquiza,4
A3UNL2BLNOS6BS,Laura L. Jones,4
A274OJ4I0TROMD,"DC ""conbrio78""",4
A25F35X5CMWEVM,tweetie,4
A247SEXW47UU1P,Troy Gordon,4
AJ6GY9PGHRF4G,"Kristen M. Lafay ""KLaFay""",4
A3976U6NL9LT5D,"Marcus Bergen ""bergster""",4
A29FUUTYWJGVZT,"A. Butler ""HD DVD Fanatic""",4
AGCGQ0YZJ6ZYS,"Earlene Rinehart ""Nanaof1""",4
A135KW9YCQBTXG,R. Kepler,4
A3OD0ZD2DQGUQG,Gerri V. Gremaud,4
A1M8IBC8QXW9NQ,"Scott A. Roberts ""Cable Guy Fan""",4
A5WC19EL9QE0R,"Benjamin Milazzo ""The Zen Master""",4
A2VYVR1B0LHDSH,Andrie Kurniawan,4
A2BSHWAN4EXPV8,Joe E.,4
A382SF7XC6LRM2,C. Dilworth,4
A2KRDQA5GS3IZ7,J. Bancroft,4
A3NNM4YGRDUR2R,"JGR ""joygail""",4
A1XKV0WT13QKXV,Tirzah,4
A1GZS9TN4F3LMD,Thomas F. Marcus,4
A3B6ZHVF5L7WEG,Steve Glab,4
A358YXS5OL4LRY,A. Marcroft,4
AO4RDTZLAGCJ5,"Mrs. K ""From the wilds of the Mojave""",4
AXGVERY44BQOZ,Kristofer J. Lyons,4
A2WXM3DXBH279Z,"Abigail R. Goad ""Tootie22""",4
A1FGPB4VW40WAD,Ramon A. Rodriguez,4
AMILUVWFXOQZ2,S. Meece,4
AKGT2BLWHMT59,Amazonshopper,4
A1LFSTBR7L7PUT,"V. Wiedemann ""2 avid readers""",4
A1QAXMCL33BFPZ,Mohanad Alsharif,4
AULR63DUL67BB,"kathi ""kathi""",4
A3OTAVBFRT078H,sponge,4
A2004YZIBZFL3V,Tim L,4
AWKPO7TLGV79I,"youngdogs ""youngdogs""",4
AYPW06RQ9MAHU,Nathan Blaco,4
A2KIRWPHX9H8QL,Savage,4
A10Q4G0JMWBZP4,Hawkeye,4
A3BLWCQSPRUMTE,Gail,4
A24O6FZ874GQS8,Dr. Chad SEXington III,4
ANVXUJ13606G0,Mrs. T,4
A3RQDCJ6PHPUWD,"E. Johnson ""Saja-chan""",4
A1KKE7UVN5EO7L,Robert Nemecek,4
ASVCOY99UJLH8,"Emma J Smart ""haveumetmissjones""",4
A80PWKTQXODCD,Alex M. Johnson,4
A61X0CA6TOCAE,"J. Coulterman ""GhostJason""",4
A3QAPC6CWV5NU9,J. Buchanan,4
A3AS8Y8WRMLOY0,"D Herget ""Hogtowner""",4
A1C4XDM6USQ059,Richard Romero,4
A5TC0BKZONK0R,JYD59,4
A13S996MN7ELCX,"Patrick Sayet ""TheTenth""",4
A21SRLA3DVP0MB,Rosemarie Renno,4
A26TQ31V17TJOF,"Cassandra C. Hadden ""Cassandra""",4
AVLDCQ7IHEAJ8,"LakerLove ""LakerLove""",4
A2SGYMDI6QJGL0,David J. Springer,4
AAARPOWVHXARH,Adrian Ramirez,4
A2OM33XWM8N74Y,J. Simms,4
A1F24R1W8KQLC9,"T. R. Kanavy ""The Friendly Cyborg""",4
A3VQ9RRIIJTEFO,"M. Putman ""An eye for the sky""",4
A1NVJ7AXS8OFI5,"Natman ""Natman""",4
APPR9CEK3QDLQ,"Tamara E. Schroth ""Amazon fan""",4
A1CGUMAS0ZG42K,Robin G.,4
A2C77AJRYXGYPZ,Rebecca A. Schott,4
AY6NXAGKYJTQ,At Home Dad,4
A3JZE6MAELLLMJ,Elisa Beaubatton,4
A2LE5L52WI26VU,"Luella J. Daugherty ""flutella""",4
A1FPT0CW0S4QM1,kingkhan13,4
A2RTM25CWIXJFF,"T. Jones ""t dani""",4
A3K4NHOA5ETU2N,"JahSoulsSun ""JahSoulSun""",4
A2BZ9R5HH4U51A,"P. Ancillotti ""P""",4
A3AOK84TM8E1FY,Jason M. Hohrein,4
A2611E7AZQX68J,B. Stooksbury,4
A8UKBNNAX9V0K,B. Gilbert,4
A2BJESN01CB41A,D. Allen,4
AWUE0K0IMYLDU,Anthony Wood,4
A2IISHDRNI54D4,Sunshine L. Valinor,4
AT3K1W2AIJPSW,Wade Smith,4
A35UD79PRNSN6E,"B. Lormans ""tweeling""",4
A3KLDEKXJZNT13,G. Karl,4
A2DKARU8OOUDJV,"M. Bartel ""FAIZ""",4
A17P7YEQHTZZTY,J. Jameson,4
A27QOOYPV7WHBZ,Jose V. Hernandez,4
A2CKDQ476784NS,J. Solms,4
ARFF5QXR1WEZ8,"Dragon CC ""true movie fanatic""",4
A1QRA34WB0PH2Y,Victoria Ray,4
A1ISVGIZKY6KB9,Tracy,4
A2W584ZASS232N,Igor Venturi,4
A16NIA59RGVUE7,"Al ""LEo""",4
A39BRM1OHJDHWJ,D. Gauthier,4
A2IFYM6HFC07FU,"M. Llopiz ""harry potter blu ray package""",4
A1HXL4AL8IM09H,P. Rizzuto,4
A38BOAZ8I5WC91,"Daniel Diaz Gutierrez ""Daniel D""",4
A1IXYEDJH9RVZO,Mary J. Thornton,4
A2T2A1RX5FDPU1,Moray,4
A3AFUT4LH1I9KT,E. Thomas Cain,4
A15DBCYUARU8OI,"Lora J. Patten ""horror movie fanatic""",4
A107UV8DGL6N31,Alan C. Freeman,4
AU2K0115EX2UN,Shelly,4
A3O2XU05FSD4N8,Cateyez,4
A20DIPEO61VPVS,"Kristen M. Smith ""Shodan896""",4
A1J19M6GT1NZIT,B. J. Conway,4
A32GCS6ZW2ZEW1,Amanda L. Day,4
A1R5GRAIY87HR4,"Gary Iem ""garebear""",4
A1NPTMEMA9MJBA,"Jodee Gust ""Mommy1986""",4
A31NFR8W86FE9A,D. J. Hernandez,4
A21ZUUP8Q85R8D,A. Parsons,4
A21JBF8PT9SG2E,mightymites,4
ABHBZLSS076Q6,Dunkirk,4
A1PXD4BLF37MMD,California Mommy,4
A26M9KKNS53LGN,"M. Grant ""minimum wage extravagance""",4
A2HCGHV6JMO2XQ,Dally Aubin,4
A28ASYKP46Z5VX,"Dave C ""Dave C""",4
A1CBWQ4DGRPAON,"H. Brown ""Fixer""",4
A1HMJWOB700G8S,Vanessa H.,4
A3C7HWFI1B0MGC,"V. Sulyk ""Vadim""",4
AIY9Q0WJ8LTBK,T. McMahon,4
AFWYVAIQJ028I,Cori Martinez,4
A3DISKF65ADSNV,J. Jarocki,4
A5WWJRDL0Z8LS,A. Buehler,4
A3MF22D1LGB45H,Mario,4
A2AOURZDWSJBAU,"Spirit ""Happy Princess""",4
AS9T79BN40HSW,M. E. Michalak,4
A16KI428VNJBK6,Amanda,4
ABKMVAM7J0XRU,Donna L. Mattingly,4
A19GZ3IWDGHWWY,Heather,4
AMR679B5YM38T,Christopher Long,4
A3NUW242PANSER,Jimmy J. Hurt,4
ARUF8HF7J6UR3,"S. Pugliese ""Froot""",4
A3Q5HF83SQ8NR1,Thom-Guy,4
A2LOD6FVK1S9FU,"Robert J. Bischoff ""Brainmagic""",4
A1JNN94GF2X07Y,"K. Rielly ""K&B""",4
A3KSL3X4B8DE8X,"Christopher Pardee ""HyruleJedi""",4
A19J454AAL9MZ6,S. Marchena,4
A2D4W9L7M8H9XK,"Ty ""Ty""",4
AJSA2D3Y76NXN,Trudie Barreras,4
A1RB4D8HF8CZI6,"Helene E. Wilson ""HWILSON""",4
A1LNP4BFVYPGQG,Juana B. Hernandez,4
A2Z3KXSKUXI6PZ,"V. Sena ""Valerie""",4
ABNU9B1UNKJOA,Jennifer Messerschmidt,4
A3DAUNMDFZAAI5,"J. Marcum ""JM""",4
A276GZSR0614C8,Maria Gonzalez,4
A2ZDL0WTDUEGNC,"J. Parra ""yesiamaplant""",4
A3DWRR7BSUFAJM,sally jewell,4
A1KF6JFP4N2PNM,Kristi Gifford,4
AN78EOGEM6W5H,Amber,4
A181526HTM6OKK,"Cary Brian Henrichsen ""Cary Henrichsen""",4
A3O06YEMKUEIA4,"Keri A. Roe ""L""",4
A2QFH5BKU88O1F,"Brooke A Ginter ""Brooke""",4
A3OO1WR2XK42Q4,Ken Howard,4
A2QMVYM36W2P5R,"Mauricio T. Miranda ""Yogesh Satya""",4
A28M5TM6PTXCJ6,"Dominguez Pablo ""Pablo D""",4
A1678CQ8B1TPUK,J. Anthony,4
A3G790O5X2Q9FW,"Betty M. Gilbert ""Black Swan""",4
A14S39QB53FMAS,"Vallesano ""Saga's fand""",4
A2FG943RVAFMDU,J. Brown,4
A1JN6R0VJ5KX1J,"J. Schmidt ""Lightfoot""",4
AD0PCDN5NXPHY,"H. A. KHALEK ""THE SNAKE""",4
A3QF8MZY67N2KP,"W. Gray ""Blue 1914""",4
A14J9A8MBE1M7,Jesse M. Parente,4
A1NQEM8CYEQSF7,Buyers Beware,4
A25A7OGUN8M8LM,"The SMART Patrick ""patrickrs""",4
A2JCGI5QI9FIBD,"R. Short ""robertsathard""",4
A18EZ0VC70ZVH4,K. Sparkuhl,4
A3CKZ7M3R8KSA8,"R. Torres ""DVD Collector""",4
A119MMYLQKQ643,A. Shenkman,4
A2OS3TIVAKUAHG,J. York,4
A53A7RGE3E0KM,"S. Schmidt ""TotalHavoc""",4
A3EOVENUCLIR97,Luis Toro,4
A1OTK0S0Y9Y3Z6,"K. Quistorff ""AXr""",4
A4YCWEGU20XID,"Adrienne M. Wuorinen ""yo-adrienne""",4
ABQRWFDFAKY8H,Chase Cantler,4
A308UC30UXB12O,BK,4
A3BQVVTT1GLM6K,Dan Wilson,4
A12WUBEIM65DQV,Sophie J. NICHOLS,4
A7TUJN70RPM7S,"C. lyn ""deal finder""",4
A33S44J73ODYM8,Gabriela Veronez Chaytor,4
A177XBNQ3ZPBBI,Melissa Oxendale,4
A8LVHFBR2OUJM,"Juliet Wade ""julz""",4
A21BT6Y23DDHQQ,"Timothy A. Pope ""Stoneman""",4
A31006OIGFFZF4,C. Peterson,4
A17CS67L2PNIQG,"A. Lu ""A. Lu""",4
AX2CCCBZEH378,Charlie T,4
A2Y1NAF3U3X5O8,K. Stibbe,4
A2RE619TRC0OYZ,alison marie,4
A17LXL96KN0NED,Lori B,4
A1PN32GJLACRA0,Songangel20,4
A1PTSNN62S3HYW,"Danny L. Spaide ""Sfsmwd""",4
A1MO8FVGKZE5H5,Greg,4
A32R0XFKMP01W4,R. K. Jackson,4
AQIVD419Y2MVY,Elizabeth Williams,4
ATOUDD146CL7D,Char,4
AP1TCD5IY5VL5,Thomas,4
AZUDCH00H5B6K,"A. M. Hess ""hopeful romantic""",4
A15Y2DROMROOX3,Alex,4
A13A5WJD1GMKH0,"Chi H. Cheng ""Chi H Cheng""",4
A3RRHXYTDFJTXG,Grayson T. Hoover,4
AN4R59IP3TFJF,Jennifer Fimbres,4
A3RCS1APDXOVLW,Caterpillar,4
ALXEAQ3AW5C39,"AtomicMom ""AtomicMom""",4
AEL8FFTTETE94,"Amber Poulsen ""Ambrosia13""",4
A2N8WWRZJUJ095,"Natasha Holcomb ""Love Great Deals""",4
A1V2MG9NM677Z2,"Laura R. Houston ""moviemadness""",4
A2X1SQQMK5GUOV,"Joe A. Nieves ""medicpun""",4
A2NJNE6NJDGGGB,"N. Melnikow ""Flynn fan""",4
AUIM5XAL9U1Q5,A. Phillips,4
A1SBIF2ERLV06J,D Spilman,4
A22XGVAAD5WCNS,Trewthe,4
A189CEXC2HYXVW,docforets,4
A2AYF8Q5SJD1YV,boosmom,4
AOSO5L52P31PD,snawdry,4
A3DRNTBXV2NSFE,Peter M,4
A2RXVCJTI11ONM,melris6,4
AY03LE2D5W4GJ,cmf,4
A3SZ7DH30VY20O,TheCoolestMomEver,4
AVJV2HNDST15F,Red,4
A2AHGFZPKQZAPB,"florida ""florida""",4
A3OOZ5OTY6TY0,Janene,4
A1H99P6FUYD0SO,Charles F. Clark,4
A3QXIHVVD92WT0,Mike B.,4
A2OL7G9GY9JKXW,Bensmommy1,4
AR8XITFHFLJZJ,abl13,4
A24THDNM8ETIII,DuncanG,4
A1VKXYT7OY7WFV,NicoleG,4
A23A9KEOXJ1IWI,Lucy B.,4
A26XY3MCW5XBWQ,GetThatWeekStuffOutaHere,4
A3UJFHPSR7BGZ5,WhiteStar641,4
A15YYT2UWCLSYG,CC,4
A3PD0MEHT97CKP,"Myka Mcpeek ""msmyka""",4
A9UPQCAAFILPJ,Meow Mix Kitty Kat,4
A1D4GSPPXC0459,Phinatic37,4
A36ZYU3C76E0FV,"Fatima ""Fatima""",4
A30VTV1DOZZCNE,southernprincess,4
A31DJJ8LCITP9J,"MacIver ""Mac""",4
A1C1P0K8ML14WR,Tiffany,4
AW080QDM5ZML1,Nox Crorw,4
A2D4A6OP2U8ZQW,M. Landau,4
AVNA8AINEVRTG,Scarlett Black,4
A174P75BP7L3CG,suzy,4
A3L0CAAK480ES8,IGOR LUCAS MENEZES AGUIAR,4
A21G27YVV8YXQF,Juan Ignacio,4
A13WG36BKHVMTM,ojosverdes,4
A2LUEBUAOEYMR7,"La_Caballota ""La_Caballota""",4
A2RR0JMCBOG2QJ,Jonathan Denham,4
ALCPMP4FB211N,Erin Kate,4
AS4N4BTOO4HDR,Adam C. Portmann,4
AFEQI0T6PGBA,DHF,4
A2LS3C2NDE4OVW,"Carolyn E. Creeron ""Library Lady""",4
A37T4NN3DV3U75,Jason C. Dean,4
AIEKS8Q9AB3HG,"Robert J. Thompson ""Bobby T""",4
A1GX9FQ54C3FUG,"RoseThompson ""Languge maven""",4
A35D2FEY1W8ZG6,"T. Weigel ""Tom W.""",4
A2LMLH1HFP8R06,S. R. Lovenberg,4
AT37RW7VZ5RGQ,Sarah Millott,4
A18ZWZA1QHZ4UH,"Newhart Fan ""Nan""",4
A3IBWZPMGMRDHB,Spartan Warrior,4
A7OBLNCO49X6L,J. Layton,4
A15W5RB3LBTG4N,TnShelli,4
A9R2RMY3D8Z0Q,Russell Platt,4
A22761FAJ56547,"R. V. Sartor ""movie lover""",4
A3RS7O6CJC47WA,Dawn Marie,4
ADLVFFE4VBT8,"A. Dent ""Aragorn""",4
A1H0VQSP4U4A21,L. Denton-Silis,4
A2AG5T4FZTNRJT,m.g.,4
A3LMK3WMOK51MO,E. Bauer,4
A2RWIWQWORW5DR,K. Ryan,4
A263TDCH9XZXTD,Kirby Staples,4
A3RWCZO0VMSBSA,Frederick E. Dugan,4
AZUMIMW05ZFWK,NohaEl,4
A12JSZZF5BFKX2,"L. J. Moskowitz ""&#34;She is too fond of book...",4
A2GDGYVY9MPB0U,Kristen,4
A205NTLSD338HQ,"M. Bryson ""slytherin1""",4
A107U0JNFI2KGZ,Videau Muriel,4
A2J73V1A17Z065,"beckieb1011 ""Beckie""",4
A146EBFACDHUP7,John McLeod,4
AJ84RTAL53ZOX,"Martha P. Garrido ""Wine Goddess""",4
A1BHJ5HAG7D4XA,Mary E. Hawkins,4
A191AMOO5QYHPC,"SBranco ""SBranco""",4
A2XR1CSVLBSL7B,Merrill F. Messbarger,4
A10E86TB0O7G1E,"K. Raisky ""rollergirl""",4
A3IJ9S3QUTEEEC,Daniel Roehl,4
ANREZT1M8A8KA,"W. Burke ""W. Burke""",4
A36AZ4W3109PZO,"Linda K. Seals ""L. Seals""",4
A2I5UKJAECYOBF,T. Roman,4
A37QSZV9LU7010,Donna Gates,4
A2S7SZIQIQKBML,"Barrie J. Clark ""sbsagent""",4
A2T9PMYA9YHWS2,"Wayne Hocking ""Turkey Hunter 4 Life""",4
A39E5KARF0AV3O,Blake W. Thomas,4
A1W1DJ83L70WNY,"T. Boettjer ""Trixie""",4
A1TDUGTM3GXAGN,Mrs. Leon B. Levy,4
A1QTOBWTX0LVYM,"Woo Kim ""Woo K.""",4
A1CZ91VHZU0N4I,"Mathew Shore ""Pragmatic HD Owner""",4
A11UH8U8POEVGD,"Kathleen Blount ""Reading Queen""",4
A1UPPEL9HNGNFI,"B. Leizerson ""Literature Chef""",4
A12B899PWJI8AB,"G. Grote ""If you're not having fun, lower you...",4
AEA3419POYDUX,Raymond L. Duncan,4
AQNYGBVGUEGVV,April Alvarenga,4
A2ZOWSWBCN9K8K,"B. Bosch ""Fan2Pluto""",4
A2C211ZCF7P02M,Gaetan Cherval,4
A2BDP05RT2XQYW,Carmen_waz,4
A3UEZFAHH900C0,Mercedes Anaya Byrd,4
A3QN75M2WMTYAU,"R. H. Wilkins ""RobTheGamer""",4
A1CVXBW57QK5U5,"D. Bendixen ""Dane""",4
A3V5C2A0W0B79V,David Geddes,4
AEBY7QC2T6SIX,bill,4
A2ZSTN1TBNJWVF,"Deborah Dean ""Ms. Used""",4
A1AM3HS5XMC8B6,S. Holcomb,4
ANNLV0PR81NJA,C. Carter,4
A2K2HKY04U9DV8,"Lonnie L. Koehn ""kane""",4
AG0EB3GV46NT2,"F. Galvan ""Feepe""",4
A3MIGD5IJ82AHF,M. Smith,4
A3L7T92FZM0GGL,"Denise E. Rolon ""NICEY04""",4
A36CRH5PEEQK11,Shanna R. Bartlett,4
A5TF7SA5E2BKF,Jean Smith,4
A2FRXPM9KZ903Y,J. Wasserman,4
A3DBG1P13HVGXT,Dario Straccia,4
A7OQ6XR4CU6OA,"R. Rogers ""south carolina fan""",4
A36IT5ZNU7DID4,Purple People Eater,4
AP47P6HPUHNNU,"Net-Shop`R ""DDADAMS""",4
A1I0X91CAEDN84,Jill A. Brinkmann,4
A1NFNC01SZWW5C,V. Mayrink,4
AO3O117SL941K,"S.L. Rice ""S4R4H""",4
A10WHV6TDNVHUK,Brian Stanley Johnstone,4
A37P3R97YC4EBM,Kelly A,4
A2VAB98KCF38J4,"Amanda Doering ""Amanda Stewart""",4
A2VK6LRI4AYAR5,"Melanie A. Peterson ""Elaniemay34""",4
A2JTB7VTQR05NV,"JP ""syfy fan""",4
A2MTVV4G4MUA36,"Theresa Ramirez ""Terry Kitty""",4
A156A9YVX87L3U,Light Dancing,4
A2ON1PZ8NVGUJ9,Debra W. Burges,4
A3ADLSMB3AA12A,pinklover,4
A6F1MXSPCP1BF,Gail M. Ruhland,4
A2B87OOL3JUN4I,Momof2,4
A1D9TJXYF6WDOP,T. Bennion,4
A2QVJJ509LH7KD,zigsta,4
AVU69AOCRS4G9,"M. Mack ""bargain hunter""",4
A1U0QOG610NCHQ,"Andy McAllister ""Andy Mc""",4
A10HRDI31B2128,RIKKI,4
A3F09H4SCAMSZN,Jah,4
A3H0EYSSOIATCI,Stacey,4
AEBNYSOP7J9O6,"G. Huber ""diver_dad""",4
A3NVN375E8L87M,Ariann,4
AGHRF6K07PBZV,Mayra Tobias,4
A2PXWU7HSJ5I87,"R. Cline ""Programmer; Engineer; Fan:sci-fi, f...",4
A37BQZH3L7VY4R,A. Robinson,4
A6TCEBX2VBPMZ,S. Murphy,4
A1HLSA8CKSXBVP,Douglas Banks,4
A3CDELT3J8E1A8,S. Carpenter,4
A3AQWW9DB3ZLLW,"Juan Manuel Rodriguez Gomez ""Vicious_Alias""",4
A2PCPBQQBYLLUN,"B. Christophe ""chr91162""",4
A25ZE5WMUS1I0J,Surferboy,4
A2S8KHD6FSDXVY,R. Marshall,4
A1XFXVDHDMK1IW,Y. Liu,4
AYPM4AY5GTHIW,Movie Lover,4
A1DBNTBN2YMMN2,Guy M. Thompson,4
A2KJ9CRAHIE8TJ,S. Morris,4
A3JREEG3HE4JDR,Kellie L. Robinson,4
A2PBD1YRLH5AHJ,"Norc Nesdam ""&#34;Norc&#34;""",4
A1Z1NQJUJQ5CRO,Robert Badgley,3
A1RGAP8DR3DEOF,"DeVon ""MasterJedi""",3
A3CMHBN3UQ1NM2,Robert P,3
AO5ZSPVXK9L8W,Laura Elmo,2
A1T2SL36NES4SU,whatsmydestiny,2
A4IUM5EK1ZMEU,karin baker,2
A38KVKU24GZ2G,"Marie Stark ""Reader""",2
A2EY1RKHKRCZ01,Carl,2
A21GHFQO41DFTT,ashseve,2
A24RBO61HYH02S,Jovita D. Gonzalez,2
A1ZUVMON5TXFAG,Liz,2
A1GC5XEN8QA3WA,Shruti Namjoshi,2
A3UDAMB7W6GKCA,"Alfonso Baqueiro Bernal ""Alfonso Baqueiro""",2
AF7TFXCAJJBZD,countryrandr,2
A3TNVVQ0EZICKG,Karly,2
A3EVL2PDSXOXKG,Only Dragon,2
A1TEYVSQOVGWTS,Blaine,2
A2V82DDC4DS2CD,Marsha Crosby,2
A3FQ6NCAH3SCW,Emma Emmons,2
A1IDLHEF1KA2XC,October,2
A3EE5IOC8VXN1G,Mike,2
A2R6RAVBJH7BR1,junior devdas,2
A32CJ3MM3Z4PIF,Daryl Carpenter,2
AISN7VYJE9W63,Sharon E Calnan,2
A5YXK8T5VYFZD,"Felicia Jasmaine Moore ""Jazzy""",2
A21CTP296G3DT5,joy zawol,2
AFA0JCSGVKY1E,"Pablo Chen Vallarino ""Juez 6""",2
A13R10TDSBM4GA,"Sibeez ""Sibeez""",2
A39Z403ZYBJF0Y,S. Hota,2
A272BEL3HMOYDO,Beatrice Hinojosa,2
AA9OIL1YAB7Z1,Leatherneck,2
A3K61WA6K59DNE,Azure,2
AA3GDVCP2P3AD,Maggie,2
A3E2U21OE35O73,loves to read,2
A38RYO9PMJBBCA,staube,2
A1J6JFK8EF9XF5,"M. Egusa ""writer""",2
A3EVLKNXI3ZF89,Grandma Becky,2
A13619FZYIZG3P,"C. Cooper ""Candilaria""",2
A2PDJN157VNGOY,"Harper Lee &#34;&#34;Scout&#34; ""On the move ...",2
ANSIO0IAL7PP4,Colliwobbbles,2
APUD5O9AO2K7V,einat shiff,2
A204UHMVKVA1G8,"Carlos Cesar Blanco ""amazon fan""",2
A94RYK5NKJWS5,Adrienne D. Wilder,2
A2PGH4Z1SUB2IU,"JMT ""JMT""",2
A3MD881U66JGX3,Melissa W.,2
A9RD3TQNCAMHC,mawebb,2
A1E4FASFO78Z77,White Chicken,2
AHV2N2KMOGNAE,Sammi,2
A27WQ8TF8CENSP,"Anna Maria Mazzarisi ""-My people will call yo...",2
A3COGBQUS9KRMQ,Ross Hirsch,2
AJNMP5PTWOJPR,Kelly,2
A2R9KHXYTM0EOA,Kewon,2
A3KD314QFI8PSV,shannonpotts,2
A3DPOESPLUB3H1,93Cherokee,2
A3L4ZU3VH664SW,Daniel,2
AFMH0ME386PQ6,Love :),2
A204NHDE4LICZI,G. E. Seymour,2
A1AG6A3IJMB6RW,G G Tuens,2
AQULV6W8E0V35,Gayle,2
A3L1N36J3BOL9V,"Neysa Zurkammer ""Neysa Z""",2
A2TGW998AKPDMH,Samantha Vernon,2
A9Q7GF7UFZVFC,Sargas,2
A6Z75ZHVBDCA7,chuckaluck,2
A1ZTRKWSZZBZIG,Trixyinaz,2
A1QJDELKSOE06,John F Mendoza,2
A3QFEV9BD955ZY,kandi-k,2
A2UMSB6RPLZPGI,kking,2
A2194Z45XRX5VL,P. Henderson,2
